# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20120101-20140430
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
2240,11,11,0,0.00
2254,11,11,0,0.00
2381,11,11,0,0.00
2387,11,11,0,0.00
2426,11,11,0,0.00
2429,11,11,0,0.00
2449,11,11,0,0.00
2465,11,11,0,0.00
2485,11,11,0,0.00
2568,11,11,0,0.00
2571,11,11,0,0.00
2575,11,11,0,0.00
2584,11,11,0,0.00
2624,11,11,0,0.00
2644,11,11,0,0.00
2659,11,11,0,0.00
2667,11,11,0,0.00
2678,11,11,0,0.00
2695,11,11,0,0.00
2697,11,11,0,0.00
2699,11,11,0,0.00
2709,11,11,0,0.00
2711,11,11,0,0.00
2734,11,11,0,0.00
2746,11,11,0,0.00
2753,11,11,0,0.00
2754,11,11,0,0.00
2766,11,11,0,0.00
2767,11,11,0,0.00
2772,11,11,0,0.00
2773,11,11,0,0.00
2789,11,11,0,0.00
2801,11,11,0,0.00
2818,11,11,0,0.00
2826,11,11,0,0.00
2832,11,11,0,0.00
2834,11,11,0,0.00
