# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140101-20140402
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Unique Visitors,Avg. Time on Page,Pages / Visit,Visit Duration
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_2_(a),128,119,100,00:02:37,42.67,00:33:14
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_3_(c),127,107,94,00:04:20,25.40,01:13:30
/Science:Math_Exam_Resources/Courses/MATH110/April_2012/Question_3_(b),127,87,72,00:02:27,42.33,00:27:16
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(e),126,113,100,00:03:41,18.00,00:06:25
/Science:Math_Exam_Resources/Courses/MATH257,126,83,61,00:00:25,42.00,00:17:49
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_1_(c),123,117,110,00:03:42,24.60,05:07:35
/Science:Math_Exam_Resources/Courses/MATH104/December_2012,123,66,63,00:00:15,6.83,00:38:17
/Science:Math_Exam_Resources/Courses/MATH110/April_2012/Question_5_(f),123,90,68,00:04:53,61.50,00:19:15
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_07_(a),123,50,15,00:02:16,8.79,06:46:32
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_5_(b),122,110,100,00:02:32,61.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_1_(b),121,107,98,00:02:31,30.25,00:22:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_3_(c),121,114,95,00:03:38,7.56,01:22:04
/Science:Math_Exam_Resources/Courses/MATH221,121,79,62,00:00:13,7.12,04:49:10
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(h),119,105,94,00:02:09,59.50,01:45:52
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_2_(a),118,98,85,00:03:55,29.50,03:06:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_5_(a),118,86,77,00:02:26,29.50,03:09:36
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_1_(a),117,106,94,00:03:28,39.00,00:23:32
/Science:Math_Exam_Resources/Courses/MATH152/April_2012,116,86,62,00:00:32,116.00,00:32:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_05_(a),115,86,71,00:04:39,115.00,02:45:20
/Science:Math_Exam_Resources/Courses/MATH101/April_2006/Question_3_(c),114,102,88,00:04:17,28.50,02:56:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_1_(a),113,107,103,00:01:59,56.50,02:50:04
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_10,112,99,92,00:00:37,28.00,00:12:27
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(d),112,95,83,00:03:48,14.00,01:34:14
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_03_(b),112,86,59,00:03:44,12.44,01:31:08
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_7_(a),111,88,79,00:01:56,55.50,00:22:37
/Science:Math_Exam_Resources/Contest,110,61,36,00:02:49,6.88,01:43:39
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_1_(a),110,98,88,00:01:21,55.00,01:11:20
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_1_(f),110,101,90,00:05:18,6.47,05:16:07
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_5_(b),110,81,69,00:01:42,110.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_6,110,91,79,00:05:26,55.00,00:38:56
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_1_(a),109,98,89,00:01:32,36.33,02:29:49
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_1_(f),109,95,80,00:02:48,21.80,00:22:48
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_1_(f),108,99,82,00:01:33,54.00,00:29:40
/Science:Math_Exam_Resources/Courses/MATH101/April_2006/Question_1_(b),107,100,86,00:02:49,35.67,02:15:49
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_2,107,99,75,00:05:05,13.38,00:58:56
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(b),107,96,83,00:03:42,17.83,02:14:43
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_4_(b),106,96,89,00:03:37,53.00,00:49:52
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_02_(c),106,95,86,00:00:33,53.00,00:15:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_08,105,82,67,00:02:52,35.00,01:24:59
/Science:Math_Exam_Resources/Courses/MATH215,105,75,58,00:00:53,4.77,00:45:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_7_(b),103,81,59,00:06:14,25.75,05:47:41
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_09_(a),103,76,65,00:01:32,34.33,00:28:09
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_4_(b),103,97,90,00:03:01,34.33,00:17:43
/Science:Math_Exam_Resources/Courses/MATH101/April_2007/Question_3_(c),102,88,73,00:05:09,20.40,02:12:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_1_(c),102,93,86,00:02:32,51.00,00:02:47
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_1_(e),102,93,81,00:02:20,34.00,00:10:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_2_(d),102,92,85,00:05:44,20.40,03:01:02
/Science:Math_Exam_Resources/Courses/MATH110/April_2012/Question_3_(a),102,81,70,00:01:53,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_3_(d),100,87,80,00:03:07,50.00,00:29:14
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_6_(a),100,82,68,00:02:20,50.00,00:09:22
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_3_(b),99,94,77,00:04:49,16.50,01:19:37
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(i),99,87,77,00:02:40,24.75,02:05:19
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_2_(c),97,79,62,00:04:51,12.12,01:56:15
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_3_(d),97,90,80,00:04:25,48.50,01:06:29
/Science:Math_Exam_Resources/Courses/MATH101/April_2007/Question_5,96,76,57,00:06:17,8.00,01:18:03
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_2_(a),96,86,75,00:02:43,24.00,01:46:22
/Science:Math_Exam_Resources/Courses/MATH110/April_2011,96,60,51,00:00:21,48.00,00:18:09
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_1_(i),95,86,78,00:02:33,47.50,02:54:32
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_2_(a),94,85,77,00:01:26,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_02_(a),94,64,41,00:01:23,13.43,05:26:07
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_3_(b),93,82,63,00:04:24,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_8,93,86,66,00:05:31,93.00,00:26:30
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_1_(c),92,83,60,00:03:46,18.40,00:57:25
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_1_(g),92,86,78,00:02:23,18.40,02:06:09
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_1_(b),91,76,69,00:01:54,91.00,01:42:45
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_7_(c),91,78,66,00:02:46,45.50,01:40:36
/Science:Math_Exam_Resources/Courses/MATH101/April_2007/Question_3_(d),91,87,76,00:02:43,22.75,02:43:23
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_1_(f),90,85,69,00:02:58,18.00,01:03:32
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_7,90,81,75,00:04:43,30.00,00:43:37
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_01_(a),90,60,55,00:01:13,45.00,01:33:18
/Science:Math_Exam_Resources/Courses/MATH100/December_2012,89,66,60,00:00:31,29.67,00:31:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_3_(c),89,81,70,00:04:57,17.80,01:32:23
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_4_(c),89,78,73,00:03:24,29.67,00:26:26
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_06_(c),89,68,64,00:02:09,0.00,00:00:00
