# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(a),502,466,418,00:02:30,23.90,18:15:30
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_05_(b),502,443,363,00:02:56,11.41,27:02:58
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_02_(a),489,421,342,00:03:53,10.87,30:10:25
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_05,489,436,357,00:08:44,9.59,25:11:05
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_02_(b),485,395,349,00:02:47,28.53,07:19:49
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_07_(a),483,358,215,00:03:55,9.47,27:48:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(f),482,412,368,00:03:43,26.78,11:10:37
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(a),481,431,378,00:03:00,16.03,26:04:33
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(b),476,417,371,00:02:07,34.00,11:03:54
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_B_01,470,375,293,00:04:51,14.69,13:55:47
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_02_(a),470,397,330,00:02:17,23.50,12:18:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_04_(a),467,408,353,00:04:31,19.46,12:50:10
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_08_(a),466,405,314,00:09:38,9.32,18:57:53
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(a),461,360,239,00:03:49,11.24,21:32:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(l),458,411,359,00:05:28,15.27,19:54:27
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(e),457,419,378,00:03:11,38.08,02:42:10
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(l),457,421,366,00:03:21,65.29,06:02:04
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_06_(b),457,398,359,00:06:01,76.17,03:35:10
/Science:Math_Exam_Resources/Courses/MATH110/December_2011,456,304,196,00:00:58,5.77,41:07:58
